byhomeyyz@raspberrypi:~/Home-View $ pm2 logs --nostream --lines 500
[TAILING] Tailing last 500 lines for [all] processes (change the value with --lines option)
/home/byhomeyyz/.pm2/pm2.log last 500 lines:
PM2        | 2026-04-07T11:04:13: PM2 log: App [unical:0] exited with code [0] via signal [SIGINT]
PM2        | 2026-04-07T11:04:13: PM2 log: pid=628003 msg=process killed
PM2        | 2026-04-07T11:04:13: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:04:13: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:04:17: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:04:17: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:04:17: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:04:20: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:04:20: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:04:20: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:04:24: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:04:24: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:04:24: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:04:28: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:04:28: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:04:28: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:04:32: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:04:32: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:04:32: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:04:36: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:04:36: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:04:36: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:04:40: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:04:40: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:04:40: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:04:44: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:04:44: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:04:44: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:04:48: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:04:48: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:04:48: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:04:52: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:04:52: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:04:52: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:04:56: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:04:56: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:04:56: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:04:59: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:04:59: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:04:59: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:05:03: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:05:03: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:05:03: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:05:07: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:05:07: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:05:07: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:05:11: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:05:11: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:05:11: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:05:15: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:05:15: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:05:15: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:05:19: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:05:19: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:05:19: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:05:23: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:05:23: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:05:23: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:05:26: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:05:26: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:05:26: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:05:30: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:05:30: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:05:30: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:05:34: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:05:34: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:05:34: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:05:38: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:05:38: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:05:38: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:05:42: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:05:42: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:05:42: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:05:46: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:05:46: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:05:46: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:05:49: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:05:49: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:05:49: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:05:53: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:05:53: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:05:53: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:05:57: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:05:57: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:05:57: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:06:01: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:06:01: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:06:01: PM2 log: App [unical:0] online
PM2        | 2026-04-07T11:06:05: PM2 log: App [unical:0] exited with code [1] via signal [SIGINT]
PM2        | 2026-04-07T11:06:05: PM2 log: App [unical:0] starting in -fork mode-
PM2        | 2026-04-07T11:06:05: PM2 log: App [unical:0] online
